Date de début,Date de fin,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,Réglementaire,type d'évaluation,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité,Latitude,Longitude,Ville
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR09304,AIRVAULT - Stade Laillé,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,61.0,60.57005523563296,µg-m3,,,,R,1,46.823796,-0.135634,Airvault
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR09404,Poitiers Centre  Augouard,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,50.0,50.368693044180446,µg-m3,,,,R,1,46.583998,0.345582,Poitiers
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAR01,ZAR COTE-D-OPALE,FR10017,St Pol mer - cheminots,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,55.0,54.56162034299223,µg-m3,,,,R,1,51.032761,2.332358,Dunkerque
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAR01,ZAR COTE-D-OPALE,FR10025,Sangatte,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,51.0,51.39657192720016,µg-m3,,,,R,1,50.94989,1.76917,Sangatte
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAR01,ZAR COTE-D-OPALE,FR10026,Calais Parmentier,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,55.0,54.58805046706296,µg-m3,,,,R,1,50.9578,1.89008,Calais
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAR01,ZAR COTE-D-OPALE,FR10029,Cappelle la Grande,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,54.0,53.72838184931455,µg-m3,,,,N,-1,50.99594,2.36627,Cappelle-la-Grande
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAR01,ZAR COTE-D-OPALE,FR10032,Outreau,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,60.0,60.11224489795924,µg-m3,,,,R,1,50.69435,1.57657,Outreau
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAR01,ZAR COTE-D-OPALE,FR10041,St Omer Ribot,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,48.0,47.974393002563566,µg-m3,,,,N,-1,50.74823,2.25978,Saint-Omer
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZRE01,ZR HAUTS-DE-FRANCE,FR10132,Campagne les B.,Rurale régionale,O3,Fond,Oui,mesures fixes,Moy. annuelle,63.0,63.01771391247538,µg-m3,,,,R,1,50.61048,1.99145,Campagne-lès-Boulonnais
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11016,Marcq CTM,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,52.0,51.54306122448979,µg-m3,,,,R,1,50.67003,3.07656,Marcq-en-Barœul
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11025,Lille Fives,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,47.0,46.829113924050645,µg-m3,,,,N,-1,50.62805,3.09031,Lille
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11026,Halluin stade,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,48.0,48.44754982414997,µg-m3,,,,R,1,50.775482,3.12568,Halluin
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAG02,ZAG LILLE,FR11114,Wattignies,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,52.0,51.86667927382747,µg-m3,,,,R,1,50.59774,3.04946,Wattignies
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO OCCITANIE,FR76ZAG01,ZAG TOULOUSE,FR12004,ECOLE M.JACQUIER,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,58.0,57.88555085230526,µg-m3,,,,R,1,43.575694,1.418064,Toulouse
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12020,PEYRUSSE,Rurale nationale,O3,Fond,Oui,mesures fixes,Moy. annuelle,67.0,67.02688172043014,µg-m3,,,,R,1,43.6287,0.179069,Peyrusse-Vieille
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12029,GAUDONVILLE,Rurale régionale,O3,Fond,Oui,mesures fixes,Moy. annuelle,66.0,66.20842863677952,µg-m3,,,,R,1,43.883933,0.845617,Gaudonville
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO OCCITANIE,FR76ZAG01,ZAG TOULOUSE,FR12030,Toulouse Berthelot,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,59.0,58.7547918572736,µg-m3,,,,R,1,43.587344,1.444003,Toulouse
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12031,BELESTA EN LAURAGAIS,Rurale régionale,O3,Fond,Oui,mesures fixes,Moy. annuelle,67.0,67.032979337412,µg-m3,,,,R,1,43.44139,1.821944,Bélesta-en-Lauragais
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO OCCITANIE,FR76ZAG01,ZAG TOULOUSE,FR12041,SICOVAL,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,65.0,65.155919395466,µg-m3,,,,R,1,43.457306,1.571469,Montgiscard
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12042,LOURDES LAPACCA,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,57.0,57.03688121641703,µg-m3,,,,R,1,43.096247,-0.040497,Lourdes
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12052,Tarbes lycée Dupuy,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,53.0,53.32721872401097,µg-m3,,,,R,1,43.230297,0.062339,Tarbes
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12053,Stade Travet CASTRES,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,60.0,60.42521105585776,µg-m3,,,,R,1,43.610497,2.23015,Castres
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR12095,Rodez,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,63.0,63.012681912681934,µg-m3,,,,R,1,44.35699225,2.57070422,Rodez
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR14008,REVIN,Rurale nationale,O3,Fond,Oui,mesures fixes,Moy. annuelle,63.0,62.7446119682096,µg-m3,,,,R,1,49.90778,4.63,Les Mazures
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZAR01,ZAR REIMS,FR14010,BETHENY,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,54.0,54.45376502330141,µg-m3,,,,R,1,49.28222,4.051111,Bétheny
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZAR01,ZAR REIMS,FR14012,Jean d Aulan,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,52.0,51.97590137241214,µg-m3,,,,R,1,49.224167,4.020556,Reims
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR14022,CHALONS,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,53.0,52.95757575757565,µg-m3,,,,R,1,48.962223,4.36,Châlons-en-Champagne
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR14029,Capitainerie,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,56.0,56.18985456251469,µg-m3,,,,R,1,48.7266,4.594781,Vitry-le-François
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR14032,ST PARRES AUX TERTRE,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,54.0,53.72403630790993,µg-m3,,,,R,1,48.299168,4.117222,Saint-Parres-aux-Tertres
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR14033,STE SAVINE,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,50.0,50.06263406758156,µg-m3,,,,R,1,48.295002,4.050278,Sainte-Savine
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR14042,St DIZIER L. Michel,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,57.0,56.64840151254731,µg-m3,,,,R,1,48.645836,4.966111,Saint-Dizier
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR14051,CHARLEVILLE,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,50.0,50.44118189148718,µg-m3,,,,R,1,49.745277,4.719167,Charleville-Mézières
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG02,ZAG GRENOBLE,FR15013,Champ sur Drac,Périurbaine,O3,Fond,Oui,mesures indicatives,Moy. annuelle,50.0,49.53696377228298,µg-m3,,,,R,1,45.07954,5.728653,Champ-sur-Drac
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG02,ZAG GRENOBLE,FR15018,Voiron Urbain,Urbaine,O3,Fond,Oui,mesures indicatives,Moy. annuelle,48.0,48.386499643790174,µg-m3,,,,R,1,45.360176,5.589419,Voiron
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR93ZRE02,ZR PROVENCE-ALPES-COTE-D-AZUR,FR15031,Le Casset2,Rurale nationale,O3,Fond,Oui,mesures indicatives,Moy. annuelle,87.0,86.65793230485848,µg-m3,,,,R,1,44.997,6.4694,Le Monêtier-les-Bains
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG02,ZAG GRENOBLE,FR15038,St Martin d'Heres,Urbaine,O3,Fond,Oui,mesures indicatives,Moy. annuelle,42.0,41.5110601247205,µg-m3,,,,R,1,45.1828,5.7531,Saint-Martin-d'Hères
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG02,ZAG GRENOBLE,FR15043,Grenoble Les Frenes,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,44.0,44.01436973820784,µg-m3,,,,R,1,45.1619,5.7356,Grenoble
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG02,ZAG GRENOBLE,FR15045,Grenoble PeriurbSud,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,51.0,51.464473227709135,µg-m3,,,,R,1,45.0578,5.6767,Vif
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG02,ZAG GRENOBLE,FR15048,Gresivaudan Periurb,Périurbaine,O3,Fond,Oui,mesures indicatives,Moy. annuelle,43.0,42.84795728876509,µg-m3,,,,R,1,45.2797,5.8822,Crolles
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR16017,Nord-Est Alsace,Rurale régionale,O3,Fond,Oui,mesures fixes,Moy. annuelle,49.0,49.2370065025547,µg-m3,,,,R,1,48.919357,8.158458,Munchhausen
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZAG01,ZAG STRASBOURG,FR16029,Strasbourg Nord,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,48.0,48.345318701844434,µg-m3,,,,R,1,48.610363,7.781631,Strasbourg
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR16031,Vosges du Nord,Rurale régionale,O3,Fond,Oui,mesures fixes,Moy. annuelle,65.0,65.27403430972109,µg-m3,,,,R,1,48.85731,7.314175,La Petite-Pierre
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZAG01,ZAG STRASBOURG,FR16041,Strasbourg Sud 2,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,49.0,49.21105556847241,µg-m3,,,,R,1,48.5157,7.687819,Geispolsheim-Gare
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR16064,Colmar Sud,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,55.0,54.60901078510948,µg-m3,,,,R,1,48.065414,7.333139,Colmar
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR16065,Mulhouse Est,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,61.0,61.17539201098785,µg-m3,,,,R,1,47.723106,7.341603,Mulhouse
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR16066,Mulhouse Sud 2,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,52.0,51.85097383888439,µg-m3,,,,R,1,47.737415,7.309075,Mulhouse
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR16302,Donon Vosges Moyennes 2,Rurale nationale,O3,Fond,Oui,mesures fixes,Moy. annuelle,70.0,70.33449929808154,µg-m3,,,,R,1,48.492992,7.1298,Grandfontaine
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAR03,ZAR CREIL,FR18019,Nogent sur Oise,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,29.0,28.52163865546218,µg-m3,,,,N,-1,49.276386,2.482167,Nogent-sur-Oise
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAR02,ZAR AMIENS,FR18035,Salouel,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,45.0,45.48333333333337,µg-m3,,,,R,1,49.86889,2.239806,Salouël
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZRE01,ZR HAUTS-DE-FRANCE,FR18039,Arrest,Rurale régionale,O3,Fond,Oui,mesures fixes,Moy. annuelle,57.0,56.54656654820593,µg-m3,,,,R,1,50.129448,1.610833,Arrest
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZRE01,ZR HAUTS-DE-FRANCE,FR18042,P. Roth St Quentin,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,52.0,51.52490701999068,µg-m3,,,,R,1,49.851334,3.284,Saint-Quentin
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAR03,ZAR CREIL,FR18043,Faiencerie Creil,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,48.0,48.32370387946379,µg-m3,,,,R,1,49.259552,2.474397,Creil
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZRE01,ZR HAUTS-DE-FRANCE,FR18045,Roye,Rurale près des villes,O3,Fond,Oui,mesures fixes,Moy. annuelle,54.0,53.735193607867245,µg-m3,,,,R,1,49.696697,2.801139,Roye
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAR02,ZAR AMIENS,FR18053,St Pierre Amiens,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,46.0,46.09747161418706,µg-m3,,,,R,1,49.901667,2.304597,Amiens
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZRE01,ZR HAUTS-DE-FRANCE,FR18057,Neuilly-Saint-Front,Rurale régionale,O3,Fond,Oui,mesures fixes,Moy. annuelle,52.0,52.312258953168005,µg-m3,,,,R,1,49.174931,3.260819,Neuilly-Saint-Front
2022/01/01 00:00:00,2022/12/31 23:59:59,AIR BREIZH,FR53ZAG01,ZAG RENNES,FR19010,Rennes St-Yves,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,57.0,57.2009800226159,µg-m3,,,,R,1,48.11078,-1.68293,Rennes
2022/01/01 00:00:00,2022/12/31 23:59:59,AIR BREIZH,FR53ZAR01,ZAR BREST,FR19012,Brest Mace,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,62.0,62.20512672811064,µg-m3,,,,R,1,48.38618,-4.4866,Brest
2022/01/01 00:00:00,2022/12/31 23:59:59,AIR BREIZH,FR53ZAR01,ZAR BREST,FR19016,BREST Plouzané,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,68.0,67.91947517062846,µg-m3,,,,R,1,48.359444,-4.568055,Plouzané
2022/01/01 00:00:00,2022/12/31 23:59:59,AIR BREIZH,FR53ZAG01,ZAG RENNES,FR19018,MORDELLES BELLAIS,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,56.0,55.99689150264042,µg-m3,,,,R,1,48.082883,-1.834583,Mordelles
2022/01/01 00:00:00,2022/12/31 23:59:59,AIR BREIZH,FR53ZRE01,ZR BRETAGNE,FR19020,Kergoff,Rurale nationale,O3,Fond,Oui,mesures fixes,Moy. annuelle,68.0,68.29638852826619,µg-m3,,,,R,1,48.261963,-2.943631,Merléac
2022/01/01 00:00:00,2022/12/31 23:59:59,AIR BREIZH,FR53ZRE01,ZR BRETAGNE,FR19032,Lorient B. Bissonnet,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,64.0,63.59783418723795,µg-m3,,,,R,1,47.7425,-3.39501,Lorient
2022/01/01 00:00:00,2022/12/31 23:59:59,AIR BREIZH,FR53ZRE01,ZR BRETAGNE,FR19033,Vannes UTA,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,62.0,62.21686622150602,µg-m3,,,,R,1,47.64892,-2.76399,Vannes
2022/01/01 00:00:00,2022/12/31 23:59:59,AIR BREIZH,FR53ZAG01,ZAG RENNES,FR19039,Rennes Thabor,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,43.0,43.19690909090908,µg-m3,,,,N,-1,48.11521,-1.673088,Rennes
2022/01/01 00:00:00,2022/12/31 23:59:59,AIR BREIZH,FR53ZRE01,ZR BRETAGNE,FR19053,Quimper Zola,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,60.0,59.87404668361455,µg-m3,,,,R,1,47.986606,-4.097658,Quimper
2022/01/01 00:00:00,2022/12/31 23:59:59,AIR BREIZH,FR53ZRE01,ZR BRETAGNE,FR19061,Saint Brieuc Balzac,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,60.0,59.75255381035485,µg-m3,,,,R,1,48.51351,-2.74953,Saint-Brieuc
2022/01/01 00:00:00,2022/12/31 23:59:59,AIR BREIZH,FR53ZRE01,ZR BRETAGNE,FR19082,StMalo Rocabey,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,60.0,60.480355276907126,µg-m3,,,,R,1,48.65306,-2.00268,Saint-Malo
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG01,ZAG LYON,FR20017,GERLAND,Urbaine,O3,Fond,Oui,mesures indicatives,Moy. annuelle,54.0,54.023940729855546,µg-m3,,,,R,1,45.73529,4.829794,Lyon
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG01,ZAG LYON,FR20037,TERNAY,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,57.0,56.585467208357535,µg-m3,,,,R,1,45.6019,4.8022,Ternay
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG01,ZAG LYON,FR20046,VAULX EN VELIN,Urbaine,O3,Fond,Oui,mesures indicatives,Moy. annuelle,53.0,52.65677441540574,µg-m3,,,,R,1,45.7789,4.9247,Vaulx-en-Velin
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG01,ZAG LYON,FR20047,COTIERE AIN,Périurbaine,O3,Fond,Oui,mesures indicatives,Moy. annuelle,55.0,55.11143526654948,µg-m3,,,,R,1,45.823223,4.953958,Miribel
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG01,ZAG LYON,FR20048,SAINT EXUPERY,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,54.0,54.11002687857904,µg-m3,,,,R,1,45.7533,5.0722,Pusignan
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE02,ZR AUVERGNE-RHONE-ALPES,FR20049,HAUT BEAUJOLAIS,Rurale près des villes,O3,Fond,Oui,mesures fixes,Moy. annuelle,73.0,72.69572649572643,µg-m3,,,,R,1,45.96141,4.465711,Dième
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG01,ZAG LYON,FR20062,LYON Centre,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,50.0,50.08304210155984,µg-m3,,,,R,1,45.757732,4.854214,Lyon
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG01,ZAG LYON,FR20077,Villefranche Centre ,Urbaine,O3,Fond,Oui,mesures indicatives,Moy. annuelle,40.0,40.18016423779783,µg-m3,,,,R,1,45.990112,4.715566,Villefranche-sur-Saône
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NORMANDIE,FR28ZAR02,ZAR CAEN,FR21001,Caen Chemin-Vert,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,55.0,54.745614644884654,µg-m3,,,,R,1,49.19222,-0.391111,Caen
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NORMANDIE,FR28ZAR02,ZAR CAEN,FR21017,Ouistreham,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,57.0,57.16889732091522,µg-m3,,,,R,1,49.289444,-0.257778,Ouistreham
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NORMANDIE,FR28ZAR02,ZAR CAEN,FR21019,IFS Caen sud,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,50.0,49.7613712132193,µg-m3,,,,N,-1,49.15167,-0.352778,Ifs
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NORMANDIE,FR28ZRE02,ZR NORMANDIE,FR21021,Lisieux,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,50.0,49.730143595634736,µg-m3,,,,R,1,49.147224,0.227222,Lisieux
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NORMANDIE,FR28ZRE02,ZR NORMANDIE,FR21031,Alençon Météo-France,Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,57.0,57.01336201883935,µg-m3,,,,R,1,48.445553,0.110833,Cerisé
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NORMANDIE,FR28ZRE02,ZR NORMANDIE,FR21038,Cherbourg Hotel de Ville,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,61.0,61.00117536436302,µg-m3,,,,R,1,49.64225,-1.624361,Cherbourg-en-Cotentin
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NORMANDIE,FR28ZRE02,ZR NORMANDIE,FR21040,Saint-Lô Eglise,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,57.0,57.49691725876698,µg-m3,,,,R,1,49.11639,-1.084722,Saint-Lô
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NORMANDIE,FR28ZRE02,ZR NORMANDIE,FR21050,La Coulonche MERA,Rurale nationale,O3,Fond,Oui,mesures fixes,Moy. annuelle,68.0,68.35079328581274,µg-m3,,,,R,1,48.645,-0.458333,La Coulonche
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR22019,SCHOENECK (19),Périurbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,57.0,57.44719251336908,µg-m3,,,,R,1,49.220364,6.925833,Schœneck
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR22054,Station de FORBACH,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,60.0,59.578854280795206,µg-m3,,,,N,-1,49.18742,6.910867,Forbach
2022/01/01 00:00:00,2022/12/31 23:59:59,AIR PAYS DE LA LOIRE,FR52ZRE01,ZR PAYS-DE-LA-LOIRE,FR23078,SAINT EXUPERY,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,59.0,59.16091585575277,µg-m3,,,,R,1,47.054443,-0.886111,Cholet
2022/01/01 00:00:00,2022/12/31 23:59:59,AIR PAYS DE LA LOIRE,FR52ZAG01,ZAG NANTES-SAINT-NAZAIRE,FR23110,LEON BLUM,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,62.0,61.76157380815618,µg-m3,,,,R,1,47.26412,-2.249858,Saint-Nazaire
2022/01/01 00:00:00,2022/12/31 23:59:59,AIR PAYS DE LA LOIRE,FR52ZAR03,ZAR LAVAL,FR23123,MAZAGRAN,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,55.0,54.98716773602212,µg-m3,,,,R,1,48.06943,-0.767692,Laval
2022/01/01 00:00:00,2022/12/31 23:59:59,AIR PAYS DE LA LOIRE,FR52ZRE01,ZR PAYS-DE-LA-LOIRE,FR23124,LA TARDIERE,Rurale nationale,O3,Fond,Oui,mesures fixes,Moy. annuelle,59.0,58.59189374856901,µg-m3,,,,R,1,46.656685,-0.743681,Terval
2022/01/01 00:00:00,2022/12/31 23:59:59,AIR PAYS DE LA LOIRE,FR52ZAR01,ZAR ANGERS-LOIRE,FR23150,APPENTIS,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,59.0,58.61301700367641,µg-m3,,,,R,1,47.44739,-0.550067,Angers
2022/01/01 00:00:00,2022/12/31 23:59:59,AIR PAYS DE LA LOIRE,FR52ZRE01,ZR PAYS-DE-LA-LOIRE,FR23152,DELACROIX,Urbaine,O3,Fond,Oui,mesures fixes,Moy. annuelle,57.0,57.49336612146863,µg-m3,,,,R,1,46.6607,-1.436831,La Roche-sur-Yon
