Date de début,Date de fin,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,Réglementaire,type d'évaluation,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité,Latitude,Longitude,Ville,CODGEO
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR02043,Marignane,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,31.0,30.88245553643143,µg-m3,99.0,100.0,99.0,R,1,43.4165306,5.222281,Marignane,13054.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03006,MARSEILLE RABATAU,Urbaine,NOX as NO2,Trafic,Oui,mesures fixes,Moy. annuelle,81.0,80.92409386617122,µg-m3,99.0,100.0,98.0,R,1,43.276451,5.39736,Marseille,13208.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03014,MARSEILLE ST LOUIS,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,48.0,47.85513172966783,µg-m3,100.0,100.0,100.0,R,1,43.348048,5.360119,Marseille,13215.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03021,AIX ROY RENE,Urbaine,NOX as NO2,Trafic,Oui,mesures fixes,Moy. annuelle,49.0,49.38379958725078,µg-m3,100.0,100.0,100.0,R,1,43.524075,5.448164,Aix-en-Provence,13001.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03029,AIX CENTRE ECOLE ART,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,26.0,26.42345333799367,µg-m3,98.0,100.0,98.0,R,1,43.530285,5.440912,Aix-en-Provence,13001.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03032,AUBAGNE LES PASSONS,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,19.0,19.129528943051408,µg-m3,97.0,100.0,97.0,R,1,43.293138,5.574184,Aubagne,13005.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03043,MARSEILLE 5 AVENUES,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,30.0,30.055034270857995,µg-m3,97.0,100.0,97.0,R,1,43.305287,5.394716,Marseille,13204.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO SUD,FR93ZAG03,ZAG TOULON,FR03060,LA SEYNE GENOUD,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,24.0,23.56290545203597,µg-m3,99.0,100.0,99.0,R,1,43.101565,5.875404,La Seyne-sur-Mer,83126.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO SUD,FR93ZAG03,ZAG TOULON,FR03068,TOULON FOCH,Urbaine,NOX as NO2,Trafic,Oui,mesures fixes,Moy. annuelle,60.0,60.16525756525745,µg-m3,99.0,100.0,99.0,R,1,43.126821,5.921605,Toulon,83137.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO SUD,FR93ZRE02,ZR PROVENCE-ALPES-COTE-D-AZUR,FR03070,ESTEREL,Périurbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,11.0,11.354461821527142,µg-m3,99.0,100.0,99.0,R,1,43.437874,6.76839,Fréjus,83061.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO SUD,FR93ZAG03,ZAG TOULON,FR03071,TOULON CLARET,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,31.0,31.26996738117429,µg-m3,98.0,100.0,98.0,R,1,43.131113,5.924184,Toulon,83137.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO SUD,FR93ZAG04,ZAG AVIGNON,FR03080,AVIGNON   MAIRIE,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,20.0,19.6237101582206,µg-m3,100.0,100.0,100.0,R,1,43.949673,4.804341,Avignon,84007.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO SUD,FR93ZAG04,ZAG AVIGNON,FR03084,LE PONTET,Périurbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,26.0,25.86669793621016,µg-m3,98.0,99.0,97.0,R,1,43.960144,4.856731,Le Pontet,84092.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO SUD,FR93ZAG04,ZAG AVIGNON,FR03087,Avignon Semard,Urbaine,NOX as NO2,Trafic,Oui,mesures fixes,Moy. annuelle,46.0,46.4938759157509,µg-m3,100.0,100.0,100.0,R,1,43.93706,4.824909,Avignon,84007.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO SUD,FR93ZAG04,ZAG AVIGNON,FR03091,Avignon Rocade De Gaulle,Urbaine,NOX as NO2,Trafic,Oui,mesures fixes,Moy. annuelle,110.0,110.26979166666678,µg-m3,99.0,27.0,26.0,N,-1,43.9314,4.826875,Avignon,84007.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04002,GENNEVILLIERS,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,37.0,36.94036359452302,µg-m3,99.0,100.0,99.0,R,1,48.930319,2.29435,Gennevilliers,92036.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04004,PARIS 18eme,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,38.0,38.14121872381188,µg-m3,95.0,100.0,95.0,R,1,48.891666,2.346667,Paris,75118.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04012,Place Victor Basch,Urbaine,NOX as NO2,Trafic,Oui,mesures fixes,Moy. annuelle,117.0,117.1432594367882,µg-m3,95.0,100.0,95.0,R,1,48.827778,2.3275,Paris,75114.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04014,PARIS 12eme,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,34.0,33.504789368104376,µg-m3,91.0,100.0,91.0,R,1,48.837223,2.3939,Paris,75112.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04017,NEUILLY-SUR-SEINE,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,36.0,36.04192439862551,µg-m3,100.0,100.0,100.0,R,1,48.88139,2.278056,Neuilly-sur-Seine,92051.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04018,AUBERVILLIERS,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,40.0,40.33889838788463,µg-m3,93.0,100.0,93.0,R,1,48.9039,2.3847,Aubervilliers,93001.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04024,GONESSE,Périurbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,28.0,28.18010646915865,µg-m3,99.0,100.0,99.0,R,1,48.99083,2.444722,Gonesse,95277.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04029,VERSAILLES,Périurbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,23.0,22.765582785415493,µg-m3,95.0,100.0,95.0,R,1,48.799168,2.130556,Versailles,78646.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04031,Av Champs Elysees,Urbaine,NOX as NO2,Trafic,Oui,mesures fixes,Moy. annuelle,54.0,53.79200190430837,µg-m3,97.0,99.0,96.0,R,1,48.868772,2.311231,Paris,75108.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04034,VITRY-SUR-SEINE,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,29.0,29.19887776034756,µg-m3,95.0,100.0,95.0,R,1,48.775897,2.375788,Vitry-sur-Seine,94081.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04037,PARIS 13eme,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,30.0,29.989017483378507,µg-m3,93.0,100.0,93.0,R,1,48.82861,2.360278,Paris,75113.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZRE01,ZR ILE-DE-FRANCE,FR04038,Zone Rurale SO,Rurale régionale,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,9.0,9.480174291939,µg-m3,94.0,100.0,94.0,R,1,48.581944,1.883333,Sonchamp,78601.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04051,ARGENTEUIL,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,34.0,33.534326074161214,µg-m3,97.0,100.0,97.0,R,1,48.95139,2.223611,Argenteuil,95018.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04055,PARIS 1er Les Halles,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,31.0,31.3361871750434,µg-m3,99.0,100.0,99.0,R,1,48.86212,2.344616,Paris,75101.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04058,Auto A1 -Saint-Denis,Urbaine,NOX as NO2,Trafic,Oui,mesures fixes,Moy. annuelle,140.0,140.45461629279785,µg-m3,97.0,100.0,97.0,R,1,48.925278,2.356667,Saint-Denis,93066.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04059,SAINT-DENIS,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,36.0,36.33426066627717,µg-m3,98.0,100.0,98.0,R,1,48.93722,2.361667,Saint-Denis,93066.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04060,PARIS 7eme,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,33.0,32.90388191538816,µg-m3,98.0,100.0,98.0,R,1,48.8572,2.2933,Paris,75107.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04063,MANTES-LA-JOLIE,Périurbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,30.0,30.368701223063468,µg-m3,98.0,100.0,98.0,R,1,48.9964,1.7033,Mantes-la-Jolie,78361.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04069,MELUN,Périurbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,20.0,20.038918296893,µg-m3,99.0,100.0,99.0,R,1,48.54139,2.661389,Melun,77288.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04071,Rue Bonaparte,Urbaine,NOX as NO2,Trafic,Oui,mesures fixes,Moy. annuelle,73.0,72.71220527045725,µg-m3,99.0,100.0,99.0,R,1,48.856388,2.335278,Paris,75106.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04098,LOGNES,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,25.0,25.060016429996377,µg-m3,97.0,100.0,97.0,R,1,48.84028,2.635278,Lognes,77258.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04100,VILLEMOMBLE,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,32.0,32.1598145816642,µg-m3,100.0,100.0,100.0,R,1,48.881947,2.507222,Villemomble,93077.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04101,CHAMPIGNY-SUR-MARNE,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,32.0,31.728017539810693,µg-m3,99.0,100.0,99.0,R,1,48.816387,2.5175,Champigny-sur-Marne,94017.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04118,Place de l'Opéra,Urbaine,NOX as NO2,Trafic,Oui,mesures fixes,Moy. annuelle,91.0,91.01895394584596,µg-m3,99.0,100.0,99.0,R,1,48.870274,2.3325,Paris,75102.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04122,RN6-MELUN,Périurbaine,NOX as NO2,Trafic,Oui,mesures fixes,Moy. annuelle,93.0,92.87936049867233,µg-m3,99.0,100.0,99.0,R,1,48.528057,2.653611,Melun,77288.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04123,RN2-PANTIN,Urbaine,NOX as NO2,Trafic,Oui,mesures fixes,Moy. annuelle,90.0,89.72998397802672,µg-m3,100.0,100.0,100.0,R,1,48.90222,2.390833,Pantin,93055.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04131,Boulevard Haussmann,Urbaine,NOX as NO2,Trafic,Oui,mesures fixes,Moy. annuelle,80.0,80.0013037511438,µg-m3,100.0,100.0,100.0,R,1,48.873333,2.330278,Paris,75109.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04135,Boulevard Soult,Urbaine,NOX as NO2,Trafic,Oui,mesures fixes,Moy. annuelle,62.0,61.64858402351064,µg-m3,94.0,91.0,85.0,R,1,48.83796,2.408061,Paris,75112.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04141,Quai des Celestins,Urbaine,NOX as NO2,Trafic,Oui,mesures fixes,Moy. annuelle,90.0,90.07343637670698,µg-m3,95.0,100.0,95.0,R,1,48.85278,2.360556,Paris,75104.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04149,MONTGERON,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,25.0,24.906649118791364,µg-m3,100.0,100.0,100.0,R,1,48.7067,2.4572,Montgeron,91421.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04150,LA DEFENSE,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,0.0,0.0,µg-m3,0.0,1.0,0.0,N,-1,48.891388,2.240556,Puteaux,92062.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04156,BOBIGNY,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,35.0,34.89156035328748,µg-m3,93.0,100.0,93.0,R,1,48.902504,2.4525,Bobigny,93008.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04179,PARIS Stade Lenglen,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,24.0,24.079531748847128,µg-m3,97.0,100.0,97.0,R,1,48.830387,2.269889,Paris,75115.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04180,RN20 - MONTLHERY,Périurbaine,NOX as NO2,Trafic,Oui,mesures fixes,Moy. annuelle,177.0,177.21230363490344,µg-m3,100.0,100.0,100.0,R,1,48.64093,2.26872,Montlhéry,91425.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04319,TREMBLAY-EN-FRANCE,Périurbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,32.0,31.767502030397928,µg-m3,99.0,100.0,98.0,R,1,48.95555,2.575278,Tremblay-en-France,93073.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04323,EVRY,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,25.0,25.133306065209712,µg-m3,98.0,99.0,98.0,R,1,48.62722,2.429167,Évry-Courcouronnes,91228.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZRE01,ZR ILE-DE-FRANCE,FR04328,Zone Rurale SE,Rurale régionale,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,7.0,6.986866887248649,µg-m3,90.0,100.0,90.0,R,1,48.3547,2.6453,Recloses,77386.0
2022/01/01 00:00:00,2022/12/31 23:59:59,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04329,Bld peripherique Est,Urbaine,NOX as NO2,Trafic,Oui,mesures fixes,Moy. annuelle,154.0,153.66718480138218,µg-m3,99.0,100.0,99.0,R,1,48.838615,2.412781,Paris,75112.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NORMANDIE,FR28ZAR01,ZAR LE-HAVRE,FR05078,Le Havre Massillon,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,22.0,22.453369304556333,µg-m3,95.0,100.0,95.0,R,1,49.4983,0.142706,Le Havre,76351.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NORMANDIE,FR28ZAR01,ZAR LE-HAVRE,FR05083,Gonfreville l Orcher,Urbaine,NOX as NO2,Industrielle,Oui,mesures fixes,Moy. annuelle,13.0,12.82754222681832,µg-m3,99.0,100.0,99.0,R,1,49.50273,0.232486,Gonfreville-l'Orcher,76305.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NORMANDIE,FR28ZAR01,ZAR LE-HAVRE,FR05084,NDGravenchon Pasteur,Urbaine,NOX as NO2,Industrielle,Oui,mesures fixes,Moy. annuelle,11.0,10.758967017865338,µg-m3,100.0,100.0,100.0,R,1,49.493332,0.571853,Port-Jérôme-sur-Seine,76476.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NORMANDIE,FR28ZRE02,ZR NORMANDIE,FR05087,Maison Parc Brotonne,Rurale régionale,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,10.0,10.474261656403105,µg-m3,91.0,100.0,91.0,R,1,49.498417,0.758697,Notre-Dame-de-Bliquetuit,76473.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NORMANDIE,FR28ZAR01,ZAR LE-HAVRE,FR05089,Le Havre Lafaurie-montant,Urbaine,NOX as NO2,Trafic,Oui,mesures fixes,Moy. annuelle,51.0,51.32339921884269,µg-m3,96.0,100.0,96.0,R,1,49.500187,0.110903,Le Havre,76351.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NORMANDIE,FR28ZAR01,ZAR LE-HAVRE,FR05090,Le Havre ville-haute,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,13.0,13.197809130534509,µg-m3,100.0,100.0,100.0,R,1,49.514686,0.100645,Le Havre,76351.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR06001,Valenciennes Acacias,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,20.0,20.487398234147467,µg-m3,100.0,100.0,100.0,R,1,50.35853,3.50804,Valenciennes,59606.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR06003,Douai Theuriet,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,20.0,19.72845625165202,µg-m3,88.0,99.0,86.0,R,1,50.37822,3.06586,Douai,59178.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR06006,Valenciennes Wallon,Urbaine,NOX as NO2,Trafic,Oui,mesures fixes,Moy. annuelle,61.0,61.192908791069286,µg-m3,90.0,100.0,90.0,R,1,50.36425,3.52273,Valenciennes,59606.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZRE01,ZR HAUTS-DE-FRANCE,FR06007,Maubeuge Joyeuse,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,17.0,16.886376846694155,µg-m3,96.0,98.0,94.0,R,1,50.27936,3.97691,Maubeuge,59392.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR06011,Denain Villars,Périurbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,21.0,20.77153882132844,µg-m3,99.0,99.0,98.0,R,1,50.32276,3.39593,Denain,59172.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZRE01,ZR HAUTS-DE-FRANCE,FR06133,Cartignies,Rurale près des villes,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,8.0,7.6413489736070686,µg-m3,90.0,100.0,90.0,R,1,50.09225,3.85003,Cartignies,59134.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR06134,Saint Amand,Périurbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,16.0,15.845890968266922,µg-m3,98.0,100.0,98.0,R,1,50.45647,3.42794,Saint-Amand-les-Eaux,59526.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE02,ZR AUVERGNE-RHONE-ALPES,FR07022,Paray le Fresil,Rurale régionale,NOX as NO2,Fond,Oui,estimation objective,Moy. annuelle,3.0,3.395319594830593,µg-m3,99.0,99.0,98.0,R,1,46.652668,3.600667,Paray-le-Frésil,3203.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO OCCITANIE,FR76ZAG02,ZAG MONTPELLIER,FR08003,Montpellier Chaptal,Urbaine,NOX as NO2,Fond,Oui,mesures indicatives,Moy. annuelle,28.0,28.050914351851844,µg-m3,,,,R,1,43.611302,3.86626,Montpellier,34172.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO OCCITANIE,FR76ZAG02,ZAG MONTPELLIER,FR08016,Montpellier Prés d'Arènes,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,23.0,22.977840309532112,µg-m3,98.0,99.0,97.0,R,1,43.5915,3.88681,Montpellier,34172.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR08020,Lunel Viel,Périurbaine,NOX as NO2,Industrielle,Oui,mesures indicatives,Moy. annuelle,13.0,13.461917366785592,µg-m3,,,,R,1,43.6758,4.08838,Lunel-Viel,34146.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR08022,Agathois-piscénois,Périurbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,9.0,9.2323020511058,µg-m3,100.0,100.0,100.0,R,1,43.2875,3.50484,Agde,34003.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO OCCITANIE,FR76ZAG02,ZAG MONTPELLIER,FR08030,Pompignane,Urbaine,NOX as NO2,Trafic,Oui,mesures fixes,Moy. annuelle,39.0,39.43329050344595,µg-m3,98.0,100.0,98.0,R,1,43.6096,3.89878,Montpellier,34172.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO OCCITANIE,FR76ZAR02,ZAR NIMES,FR08614,Nimes Gauzy,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,19.0,18.62300915331808,µg-m3,100.0,100.0,100.0,R,1,43.8344,4.3744,Nîmes,30189.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO OCCITANIE,FR76ZAR01,ZAR PERPIGNAN,FR08713,Perpignan Rigaud,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,22.0,21.889423493714776,µg/m3,95.0,28.0,26.0,N,-1,42.6835,2.90351,Perpignan,66136.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO OCCITANIE,FR76ZAR01,ZAR PERPIGNAN,FR08714,Perpignan Les Carmes,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,22.0,22.299008224479945,µg-m3,95.0,100.0,94.0,R,1,42.6955,2.90053,Perpignan,66136.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR09003,place de VERDUN,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,27.0,26.50564535298321,µg-m3,96.0,100.0,96.0,R,1,46.162647,-1.153684,La Rochelle,17300.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR09008,Aytré,Périurbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,10.0,9.61411791801012,µg-m3,99.0,100.0,99.0,R,1,46.135134,-1.117086,Aytré,17028.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR09015,Les Couronneries,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,11.0,11.257464754789698,µg-m3,95.0,100.0,95.0,R,1,46.586958,0.358458,Poitiers,86194.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR09103,Square Pablo Casals,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,20.0,19.91815363417157,µg-m3,99.0,100.0,99.0,R,1,45.647428,0.167162,Angoulême,16015.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR09106,ANGOULEME-GAMBETTA,Urbaine,NOX as NO2,Trafic,Oui,mesures fixes,Moy. annuelle,63.0,63.14583806997592,µg-m3,95.0,95.0,90.0,R,1,45.651464,0.162391,Angoulême,16015.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR09302,Zoodyssée Chizé,Rurale régionale,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,3.0,2.5876124810096983,µg-m3,98.0,99.0,98.0,R,1,46.143234,-0.395913,Villiers-en-Bois,79350.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR09303,Niort Venise,Urbaine,NOX as NO2,Fond,Oui,mesures fixes,Moy. annuelle,10.0,9.994328323156388,µg-m3,97.0,100.0,97.0,R,1,46.320028,-0.482861,Niort,79191.0
