Date de début,Date de fin,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,Réglementaire,type d'évaluation,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité,Latitude,Longitude,Ville,CODGEO
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZRE01,ZR BOURGOGNE-FRANCHE-COMTE,FR26017,Nevers,Urbaine,PM10,Fond,Oui,mesures fixes,Moy. annuelle,13.0,12.847939337809724,µg-m3,99.0,100.0,99.0,R,1,46.996828,3.171092,Nevers,58194.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZRE01,ZR BOURGOGNE-FRANCHE-COMTE,FR26019,Auxerre,Urbaine,PM10,Fond,Oui,mesures fixes,Moy. annuelle,16.0,15.678350148367985,µg-m3,98.0,98.0,96.0,R,1,47.800575,3.576189,Auxerre,89024.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR02,ZAR VALLEE-DU-RHONE,FR27002,ROUSSILLON,Urbaine,PM10,Fond,Oui,mesures indicatives,Moy. annuelle,18.0,18.11145066273932,µg-m3,,,,R,1,45.36782,4.805147,Roussillon,38344.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG01,ZAG LYON,FR27007,Bourgoin-Jallieu,Urbaine,PM10,Fond,Oui,mesures indicatives,Moy. annuelle,16.0,15.709207630227455,µg-m3,,,,R,1,45.60822,5.270872,Bourgoin-Jallieu,38053.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR02,ZAR VALLEE-DU-RHONE,FR27011,A7 Salaise Ouest,Périurbaine,PM10,Trafic,Oui,mesures indicatives,Moy. annuelle,17.0,17.405961863384018,µg-m3,,,,R,1,45.344078,4.807481,Salaise-sur-Sanne,38468.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR28010,Harnes Serres,Périurbaine,PM10,Fond,Oui,mesures fixes,Moy. annuelle,17.0,17.43220884658463,µg-m3,82.0,100.0,82.0,N,-1,50.44914,2.9,Harnes,62413.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAR04,ZAR ARRAS,FR28022,St-Laurent-Blangy,Périurbaine,PM10,Fond,Oui,mesures fixes,Moy. annuelle,17.0,16.826947463768125,µg-m3,50.0,100.0,50.0,N,-1,50.30886,2.807369,Saint-Laurent-Blangy,62753.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR28028,Bethune Stade,Urbaine,PM10,Fond,Oui,mesures fixes,Moy. annuelle,18.0,18.44021558872303,µg-m3,83.0,99.0,83.0,N,-1,50.535385,2.635692,Béthune,62119.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR28033,Noeux-les-Mines,Périurbaine,PM10,Fond,Oui,mesures fixes,Moy. annuelle,18.0,18.03948512989301,µg-m3,97.0,100.0,97.0,R,1,50.48972,2.66642,Nœux-les-Mines,62617.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR28115,Lens Varsovie,Urbaine,PM10,Trafic,Oui,mesures fixes,Moy. annuelle,19.0,19.28838836381491,µg-m3,97.0,96.0,93.0,R,1,50.428604,2.836111,Lens,62498.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE02,ZR AUVERGNE-RHONE-ALPES,FR29423,ROANNE,Urbaine,PM10,Fond,Oui,mesures indicatives,Moy. annuelle,14.0,14.230552318806806,µg-m3,,,,R,1,46.04111,4.074656,Roanne,42187.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG03,ZAG SAINT-ETIENNE,FR29424,SAINT ETIENNE SUD,Urbaine,PM10,Fond,Oui,mesures fixes,Moy. annuelle,15.0,15.384275274056051,µg-m3,96.0,98.0,94.0,R,1,45.42009,4.395422,Saint-Étienne,42218.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG03,ZAG SAINT-ETIENNE,FR29426,SAINT-CHAMOND,Urbaine,PM10,Fond,Oui,mesures indicatives,Moy. annuelle,15.0,15.143278191985088,µg-m3,,,,R,1,45.475327,4.515003,Saint-Chamond,42207.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG03,ZAG SAINT-ETIENNE,FR29429,RIVE DE GIER,Périurbaine,PM10,Trafic,Oui,mesures fixes,Moy. annuelle,18.0,18.194308179791168,µg-m3,97.0,100.0,97.0,R,1,45.533424,4.623939,Rive-de-Gier,42186.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG03,ZAG SAINT-ETIENNE,FR29439,LA TALAUDIERE,Périurbaine,PM10,Fond,Oui,mesures indicatives,Moy. annuelle,15.0,14.989701803051307,µg-m3,,,,R,1,45.481777,4.429667,La Talaudière,42305.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG03,ZAG SAINT-ETIENNE,FR29441,ST ETIENNE BD URBAIN ,Urbaine,PM10,Trafic,Oui,mesures indicatives,Moy. annuelle,21.0,21.15302308974054,µg-m3,,,,R,1,45.4479806,4.388763889,Saint-Étienne,42218.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR30019,Epinal,Urbaine,PM10,Fond,Oui,mesures fixes,Moy. annuelle,15.0,15.154145319049842,µg-m3,98.0,100.0,98.0,R,1,48.1726528,6.45281666,Épinal,88160.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZAG03,ZAG NANCY,FR30021,Fléville,Périurbaine,PM10,Fond,Oui,mesures fixes,Moy. annuelle,16.0,15.552369915401565,µg-m3,99.0,100.0,99.0,R,1,48.621502,6.194922,Fléville-devant-Nancy,54197.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR30027,Frolois,Urbaine,PM10,Industrielle,Oui,mesures indicatives,Moy. annuelle,18.0,17.98698313698313,µg-m3,,,,R,1,48.565445,6.129578,Frolois,54214.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZAG03,ZAG NANCY,FR30030,Neuves-Maisons,Urbaine,PM10,Industrielle,Oui,mesures fixes,Moy. annuelle,25.0,24.872219488189067,µg-m3,93.0,100.0,93.0,R,1,48.614914,6.107672,Neuves-Maisons,54397.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR30032,Heming,Rurale près des villes,PM10,Industrielle,Oui,mesures fixes,Moy. annuelle,22.0,21.637265481299742,µg-m3,93.0,100.0,93.0,R,1,48.694725,6.965275,Héming,57314.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR30033,Jonville en Woevre,Rurale régionale,PM10,Fond,Oui,mesures fixes,Moy. annuelle,16.0,16.247411285631195,µg-m3,98.0,100.0,98.0,R,1,49.06583,5.785556,Jonville-en-Woëvre,55256.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO GRAND EST,FR44ZAG03,ZAG NANCY,FR30034,Nancy-Charles III,Urbaine,PM10,Fond,Oui,mesures fixes,Moy. annuelle,17.0,16.93297275641026,µg-m3,85.0,100.0,85.0,R,1,48.68817,6.190431,Nancy,54395.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZAG01,ZAG BORDEAUX,FR31001,GRAND PARC,Urbaine,PM10,Fond,Oui,mesures fixes,Moy. annuelle,19.0,19.18718219097834,µg-m3,97.0,100.0,97.0,R,1,44.86121,-0.58037,Bordeaux,33063.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZAG01,ZAG BORDEAUX,FR31002,TALENCE,Urbaine,PM10,Fond,Oui,mesures fixes,Moy. annuelle,24.0,23.913999999999987,µg-m3,98.0,15.0,15.0,N,-1,44.800462,-0.589398,Talence,33522.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZAG01,ZAG BORDEAUX,FR31003,BORDEAUX-BASTIDE,Urbaine,PM10,Trafic,Oui,mesures fixes,Moy. annuelle,21.0,21.045903349171407,µg-m3,99.0,100.0,99.0,R,1,44.849647,-0.544995,Bordeaux,33063.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZAG01,ZAG BORDEAUX,FR31006,MERIGNAC,Urbaine,PM10,Trafic,Oui,mesures fixes,Moy. annuelle,18.0,18.258516547095542,µg-m3,99.0,100.0,99.0,R,1,44.841373,-0.651068,Mérignac,33281.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZAG01,ZAG BORDEAUX,FR31007,BASSENS,Urbaine,PM10,Fond,Oui,mesures fixes,Moy. annuelle,17.0,17.03426832179516,µg-m3,96.0,99.0,96.0,R,1,44.900296,-0.515835,Bassens,33032.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR31013,BILLERE,Urbaine,PM10,Fond,Oui,mesures fixes,Moy. annuelle,16.0,15.751783870597713,µg-m3,100.0,100.0,100.0,R,1,43.310797,-0.391543,Billère,64129.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZAG02,ZAG BAYONNE,FR31016,SAINT-CROUTS,Urbaine,PM10,Fond,Oui,mesures fixes,Moy. annuelle,14.0,13.874070138150827,µg-m3,97.0,100.0,97.0,R,1,43.47982,-1.489157,Bayonne,64102.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZAG02,ZAG BAYONNE,FR31017,ANGLET,Urbaine,PM10,Trafic,Oui,mesures fixes,Moy. annuelle,21.0,21.041137779829256,µg-m3,99.0,100.0,99.0,R,1,43.494041,-1.528753,Anglet,64024.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR31021,LABASTIDE CEZERACQ,Rurale près des villes,PM10,Fond,Oui,mesures fixes,Moy. annuelle,16.0,15.610872592248764,µg-m3,98.0,100.0,98.0,R,1,43.376279,-0.538206,Labastide-Cézéracq,64288.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR31026,TARTAS Pelletrin,Périurbaine,PM10,Industrielle,Oui,mesures fixes,Moy. annuelle,17.0,17.0258280438546,µg-m3,99.0,100.0,99.0,R,1,43.838876,-0.81203,Tartas,40313.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR31033,PERIGUEUX,Urbaine,PM10,Fond,Oui,mesures fixes,Moy. annuelle,16.0,15.751691815272077,µg-m3,100.0,100.0,100.0,R,1,45.189825,0.727184,Trélissac,24557.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR31036,DAX,Urbaine,PM10,Fond,Oui,mesures fixes,Moy. annuelle,17.0,17.103927655554063,µg-m3,85.0,99.0,85.0,R,1,43.704643,-1.038557,Dax,40088.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR31039,PAU TOURASSE,Urbaine,PM10,Trafic,Oui,mesures fixes,Moy. annuelle,17.0,17.170365233472083,µg-m3,99.0,100.0,99.0,R,1,43.311091,-0.352116,Pau,64445.0
2022/01/01 00:00:00,2022/12/31 23:59:59,ATMO NOUVELLE-AQUITAINE,FR75ZRE02,ZR NOUVELLE-AQUITAINE,FR31040,MARMANDE,Périurbaine,PM10,Trafic,Oui,mesures fixes,Moy. annuelle,18.0,17.829228262134826,µg-m3,98.0,100.0,98.0,R,1,44.508782,0.142695,Marmande,47157.0
