polluant;ville;valeur;valeur_brute;codgeo;nom_commune;population_2022;mediane_niveau_vie_2021;densite_population_2022;part_commerce_transport_services_2023;part_industrie_2023;nb_hotels_2022;nb_etablissements_2023;taux_activite_2022;part_construction_2023;nb_campings_2022
PM10;Héming;22.0;21.637265481299742;57314;Héming;495.0;23570.0;134.1;4.3;57.3;0.0;13.0;82.3;32.2;0.0
PM10;Ifs;18.0;17.963684635807493;14341;Ifs;11868.0;22310.0;1309.9;60.2;8.4;3.0;402.0;73.9;10.6;0.0
PM10;Jonville-en-Woëvre;16.0;16.247411285631195;55256;Jonville-en-Woëvre;144.0;23170.0;13.3;0.0;16.7;0.0;4.0;67.1;16.7;0.0
PM10;Joué-lès-Tours;14.0;14.026745014245002;37122;Joué-lès-Tours;38432.0;21520.0;1185.8;44.6;14.6;9.0;928.0;74.4;14.0;0.0
PM10;La Coulonche;11.0;11.210594965675064;61124;La Coulonche;498.0;22250.0;34.8;14.3;0.0;0.0;9.0;79.8;69.4;0.0
PM10;La Léchère;19.0;18.630248719824444;73187;La Léchère;2536.0;21740.0;18.8;34.5;40.4;4.0;98.0;78.7;16.4;0.0
PM10;La Mulatière;26.0;26.21299964834128;69142;La Mulatière;6554.0;22750.0;3601.1;39.1;0.8;0.0;136.0;76.6;7.2;0.0
PM10;La Roche-sur-Yon;17.0;16.678585530135862;85191;La Roche-sur-Yon;54699.0;22310.0;625.0;40.2;8.0;10.0;2599.0;72.2;4.2;1.0
PM10;La Rochelle;19.0;18.917774796353246;17300;La Rochelle;79961.0;22200.0;2812.6;40.4;8.8;42.0;3854.0;69.3;1.8;1.0
PM10;La Talaudière;15.0;14.989701803051307;42305;La Talaudière;7103.0;23700.0;930.9;34.9;37.9;0.0;347.0;69.5;7.1;0.0
PM10;Labastide-Cézéracq;16.0;15.610872592248764;64288;Labastide-Cézéracq;582.0;23900.0;116.2;23.3;8.3;0.0;20.0;76.9;50.0;0.0
PM10;Laval;15.0;14.986942896935956;53130;Laval;49474.0;21660.0;1445.8;41.5;10.7;13.0;2108.0;72.8;3.4;0.0
PM10;Le Havre;19.0;18.886585975420342;76351;Le Havre;166462.0;20180.0;3545.5;50.4;8.8;25.0;4789.0;70.7;4.3;0.0
PM10;Le Mans;16.0;15.592208095182526;72181;Le Mans;145182.0;21180.0;2749.1;47.6;8.4;24.0;4784.0;72.7;3.6;0.0
PM10;Le Palais-sur-Vienne;14.0;13.641606686788974;87113;Le Palais-sur-Vienne;5861.0;22960.0;567.4;27.1;20.8;0.0;100.0;73.3;10.1;0.0
PM10;Le Petit-Quevilly;22.0;22.422108433734884;76498;Le Petit-Quevilly;21935.0;18940.0;5042.5;49.8;10.5;1.0;573.0;73.3;13.8;0.0
PM10;Le Puy-en-Velay;13.0;12.68043324699788;43157;Le Puy-en-Velay;18989.0;20480.0;1131.0;29.0;3.1;11.0;1214.0;72.5;2.7;0.0
PM10;Lens;19.0;19.28838836381491;62498;Lens;32697.0;17250.0;2794.6;38.4;4.2;6.0;1136.0;66.4;6.2;0.0
PM10;Les Abymes;19.0;18.75988611198991;97101;;;;;;;;;;;
PM10;Les Ancizes-Comps;11.0;10.88402884501714;63004;Les Ancizes-Comps;1714.0;21380.0;80.8;9.8;82.7;2.0;56.0;73.6;2.5;1.0
PM10;Lille;10.0;10.27625;59350;Lille;238695.0;20520.0;6853.1;42.4;2.3;58.0;10649.0;67.4;1.5;0.0
PM10;Limoges;14.5;14.551472160500229;87085;Limoges;129754.0;20590.0;1662.9;39.3;9.2;35.0;5023.0;68.8;3.9;0.0
PM10;Lisieux;14.0;14.091096047794087;14366;Lisieux;19540.0;19440.0;1495.0;43.9;12.2;11.0;903.0;72.6;3.4;1.0
PM10;Lognes;17.0;17.217017691659652;77258;Lognes;14678.0;22290.0;4355.5;71.5;8.0;1.0;461.0;75.8;5.6;0.0
PM10;Lons-le-Saunier;14.0;14.048774781430888;39300;Lons-le-Saunier;16942.0;20580.0;2206.0;30.5;9.5;7.0;1091.0;70.6;3.3;1.0
PM10;Lorient;18.0;17.773558345594747;56121;Lorient;58202.0;20860.0;3329.6;40.2;12.8;15.0;2615.0;70.8;3.9;0.0
PM10;Lourdes;15.0;14.671399176954749;65286;Lourdes;13266.0;18810.0;359.1;51.1;9.5;133.0;903.0;68.9;4.6;8.0
PM10;Lunel-Viel;16.0;15.943256028614272;34146;Lunel-Viel;4497.0;21680.0;375.7;48.9;13.3;0.0;203.0;78.4;16.3;0.0
PM10;Lyon;17.666666666666668;17.6382202454682;69387;;;;;;;;;;;
PM10;Manosque;16.0;15.978773584905694;4112;Manosque;22807.0;21170.0;402.0;53.0;11.2;11.0;1365.0;72.9;5.4;1.0
PM10;Marcq-en-Barœul;21.0;21.241168200409057;59378;Marcq-en-Barœul;39943.0;29490.0;2844.9;72.5;5.5;4.0;1610.0;77.6;6.0;0.0
PM10;Marignane;22.0;22.223909289743258;13054;Marignane;33164.0;21690.0;1432.0;35.8;48.0;2.0;1063.0;74.7;3.4;1.0
PM10;Marmande;18.0;17.829228262134826;47157;Marmande;17361.0;19840.0;385.3;39.5;18.0;5.0;894.0;72.1;5.4;0.0
PM10;Marseille;31.0;30.861145165375376;13208;;;;;;;;;;;
PM10;Maubeuge;16.0;15.928603737650173;59392;Maubeuge;28879.0;16320.0;1532.0;24.2;18.5;4.0;816.0;63.6;3.0;0.0
PM10;Melun;24.0;23.5994295028524;77288;Melun;43685.0;19260.0;5433.5;22.4;2.0;1.0;1446.0;74.0;1.8;1.0
PM10;Metz;15.666666666666666;15.6562090131367;57463;Metz;121695.0;20940.0;2901.6;45.8;4.6;26.0;5203.0;70.9;3.6;1.0
PM10;Miribel;14.0;14.227636865896534;1249;Miribel;10450.0;26720.0;426.7;38.8;24.8;0.0;389.0;79.8;12.3;0.0
PM10;Mont-de-Marsan;17.0;16.908697724293994;40192;Mont-de-Marsan;31455.0;22030.0;852.9;31.0;1.8;10.0;1220.0;71.0;2.7;0.0
PM10;Montandon;12.0;11.768802596778098;25387;Montandon;372.0;29760.0;29.3;46.2;0.0;0.0;7.0;76.4;0.0;0.0
PM10;Montargis;16.0;15.883118081180829;45208;Montargis;14819.0;16670.0;3322.6;41.2;2.3;6.0;722.0;73.9;4.5;1.0
PM10;Montauban;16.0;16.45186805391345;82121;Montauban;62487.0;21630.0;462.3;45.7;7.8;12.0;3076.0;72.7;5.7;0.0
PM10;Montbéliard;15.0;15.483624557260876;25388;Montbéliard;25516.0;18600.0;1699.9;38.4;4.6;8.0;953.0;67.5;3.5;0.0
PM10;Montceau-les-Mines;12.0;11.776577314760695;71306;Montceau-les-Mines;16946.0;19210.0;1019.6;48.9;12.2;5.0;668.0;67.8;4.2;0.0
PM10;Montluçon;15.0;14.615795493537696;3185;Montluçon;33317.0;19420.0;1611.9;39.4;13.2;11.0;1308.0;71.9;4.1;0.0
PM10;Montoir-de-Bretagne;17.0;16.604047976011973;44103;Montoir-de-Bretagne;7289.0;22090.0;198.1;36.1;53.2;0.0;324.0;78.0;6.0;0.0
PM10;Montpellier;18.666666666666668;18.76229815196955;34172;Montpellier;307101.0;19670.0;5399.1;46.8;3.9;57.0;12224.0;67.1;3.0;0.0
PM10;Moult-Chicheboville;16.0;16.38376687116562;14456;Moult-Chicheboville;3404.0;22530.0;191.2;37.7;35.4;0.0;98.0;79.5;21.4;0.0
PM10;Mulhouse;17.333333333333332;17.290507624125507;68224;Mulhouse;104924.0;16620.0;4730.6;40.4;4.1;16.0;3795.0;67.5;5.4;1.0
PM10;Mâcon;14.0;14.363590116279052;71270;Mâcon;34759.0;19320.0;1285.5;39.4;8.3;15.0;1789.0;74.0;2.4;0.0
PM10;Mérignac;18.0;18.258516547095542;33281;Mérignac;77136.0;24770.0;1601.3;64.4;16.4;16.0;3693.0;79.5;8.1;0.0
PM10;Nancy;17.0;16.93297275641026;54395;Nancy;104387.0;22360.0;6954.5;38.5;2.6;21.0;4349.0;66.2;2.0;0.0
PM10;Nantes;16.666666666666668;16.391100924422563;44109;Nantes;325070.0;24170.0;4986.5;52.2;4.3;49.0;11775.0;74.0;2.2;1.0
PM10;Neuilly-Saint-Front;16.0;15.940364550597137;2543;Neuilly-Saint-Front;1980.0;20960.0;110.7;43.7;14.4;0.0;59.0;79.0;4.7;0.0
PM10;Neuves-Maisons;25.0;24.872219488189067;54397;Neuves-Maisons;6572.0;22650.0;1480.2;32.4;29.3;1.0;210.0;74.0;6.5;0.0
PM10;Nevers;13.0;12.847939337809724;58194;Nevers;33172.0;20050.0;1914.1;31.8;7.9;11.0;1441.0;66.9;2.8;1.0
PM10;Nice;24.0;23.97873047044871;6088;Nice;353701.0;21570.0;4918.0;48.1;3.5;161.0;16194.0;72.0;4.9;0.0
PM10;Niort;17.5;17.501494957389994;79191;Niort;60074.0;23120.0;880.9;56.3;5.3;19.0;2412.0;76.6;2.8;0.0
PM10;Nogent-sur-Marne;19.0;19.06139781065797;94052;Nogent-sur-Marne;32998.0;33240.0;11785.0;48.8;2.3;3.0;1067.0;80.4;4.5;0.0
PM10;Nogent-sur-Oise;21.0;21.35105386416861;60463;Nogent-sur-Oise;21859.0;17620.0;2930.2;42.1;14.9;0.0;412.0;66.2;7.0;0.0
PM10;Nîmes;18.5;18.51826409275606;30189;Nîmes;150444.0;18760.0;929.5;42.6;3.7;31.0;6472.0;66.4;4.5;1.0
PM10;Nœux-les-Mines;18.0;18.03948512989301;62617;Nœux-les-Mines;11384.0;18650.0;1287.8;42.6;12.1;1.0;246.0;70.2;4.9;0.0
PM10;Orléans;16.0;15.835014297970764;45234;Orléans;116344.0;21370.0;4233.8;36.4;2.9;22.0;4150.0;73.7;3.0;0.0
PM10;Outreau;18.0;18.32064198315592;62643;Outreau;13398.0;19380.0;1889.7;43.6;14.5;0.0;256.0;72.1;9.3;0.0
PM10;Pantin;26.0;26.10333967197516;93055;Pantin;60954.0;19740.0;12166.5;58.7;11.2;7.0;2619.0;76.5;7.2;0.0
PM10;Paray-le-Frésil;11.0;11.270645554202192;3203;Paray-le-Frésil;379.0;20240.0;10.2;12.5;0.0;0.0;10.0;79.1;0.0;0.0
PM10;Paris;23.875;24.000225748799657;75118;;;;;;;;;;;
PM10;Passy;21.0;21.09253943778912;74208;Passy;10852.0;25320.0;135.6;44.6;15.2;3.0;326.0;80.2;14.9;4.0
PM10;Pau;17.0;17.170365233472083;64445;Pau;78620.0;20970.0;2495.1;43.3;3.0;21.0;3420.0;69.9;3.3;0.0
PM10;Peillon;24.0;23.549641000247508;6092;Peillon;1427.0;25440.0;164.0;52.8;3.2;1.0;28.0;79.1;20.0;1.0
PM10;Perpignan;18.0;18.00809645572784;66136;Perpignan;120996.0;17380.0;1777.5;50.0;5.0;32.0;5714.0;62.9;3.9;1.0
PM10;Peyrusse-Vieille;11.0;11.24353968071666;32317;Peyrusse-Vieille;64.0;;5.8;0.0;0.0;0.0;2.0;75.6;0.0;0.0
PM10;Plan-d'Aups-Sainte-Baume;16.0;16.08387096774194;83093;Plan-d'Aups-Sainte-Baume;2430.0;24970.0;97.6;28.4;2.8;2.0;45.0;79.7;11.4;0.0
PM10;Pointe-à-Pitre;16.0;15.864554994170232;97120;;;;;;;;;;;
PM10;Poitiers;17.0;17.178506726132166;86194;Poitiers;89472.0;20150.0;2124.7;33.4;4.8;23.0;3207.0;62.7;2.5;0.0
PM10;Pont-à-Mousson;17.0;16.61865671641791;54431;Pont-à-Mousson;14383.0;21410.0;665.9;36.5;23.0;3.0;531.0;75.0;3.7;0.0
PM10;Port-Jérôme-sur-Seine;15.0;14.660066330917571;76476;Port-Jérôme-sur-Seine;10392.0;22750.0;340.7;29.2;50.6;2.0;254.0;74.4;6.8;0.0
PM10;Port-Saint-Louis-du-Rhône;20.0;20.271565982404656;13078;Port-Saint-Louis-du-Rhône;8510.0;20700.0;116.0;61.8;8.4;1.0;284.0;69.7;2.0;0.0
PM10;Port-de-Bouc;24.0;24.111314206385988;13077;Port-de-Bouc;16138.0;20030.0;1408.2;43.3;12.4;1.0;409.0;69.1;12.2;2.0
PM10;Portes-lès-Valence;17.0;17.3831863679695;26252;Portes-lès-Valence;10369.0;21680.0;718.6;47.1;24.3;2.0;414.0;76.5;9.1;0.0
PM10;Quimper;19.0;18.659345574387974;29232;Quimper;64530.0;22700.0;764.1;39.7;9.4;18.0;3044.0;74.1;4.0;2.0
PM10;Rageade;7.0;7.391362206629557;15158;Rageade;99.0;;7.9;0.0;0.0;0.0;5.0;80.0;0.0;0.0
PM10;Rambouillet;14.0;13.74405200184071;78517;Rambouillet;27145.0;27990.0;771.4;43.1;11.3;6.0;919.0;77.2;3.6;1.0
PM10;Reims;22.0;21.94633012537405;51454;Reims;178478.0;20210.0;3805.5;42.7;8.7;42.0;5730.0;69.7;4.2;0.0
PM10;Rennes;15.666666666666666;15.762456957530354;35238;Rennes;227830.0;22770.0;4521.3;43.2;2.9;34.0;8528.0;68.0;1.7;1.0
PM10;Rezé;17.0;17.299375339489437;44143;Rezé;43349.0;23550.0;3145.8;60.4;7.5;4.0;1308.0;78.3;3.1;0.0
PM10;Riom;15.0;14.6534681372549;63300;Riom;18680.0;23090.0;584.3;31.5;23.9;8.0;730.0;72.8;5.6;0.0
PM10;Rive-de-Gier;18.0;18.194308179791168;42186;Rive-de-Gier;15457.0;19320.0;2108.7;38.0;3.7;0.0;367.0;70.6;7.1;0.0
PM10;Roanne;14.0;14.230552318806806;42187;Roanne;35364.0;18930.0;2193.8;34.6;21.2;4.0;1641.0;68.4;2.7;0.0
PM10;Rodez;13.0;13.432865497075998;12202;Rodez;24136.0;22210.0;2158.9;40.8;5.1;16.0;1503.0;72.1;3.1;1.0
PM10;Romans-sur-Isère;20.0;19.837802724520703;26281;Romans-sur-Isère;33139.0;20520.0;1001.8;37.8;26.1;3.0;1315.0;74.2;4.2;0.0
PM10;Roubaix;23.0;22.82572227399816;59512;Roubaix;99507.0;14580.0;7521.3;42.0;6.8;5.0;2682.0;61.1;5.0;0.0
PM10;Rouen;19.5;19.558525598147476;76540;Rouen;116331.0;21330.0;5441.1;42.0;3.8;39.0;5530.0;69.2;2.1;0.0
